day,type,value_buy,value_sell
2013-04-15,Oficial,5.00,5.00
2013-04-15,Blue,8.00,8.00
2013-04-12,Oficial,5.00,5.00
2013-04-12,Blue,8.00,8.00
2013-04-11,Oficial,5.00,5.00
2013-04-11,Blue,8.00,8.00
2013-04-10,Oficial,5.00,5.00
2013-04-10,Blue,8.00,8.00
2013-04-09,Oficial,5.00,5.00
2013-04-09,Blue,8.00,8.00
2013-04-08,Oficial,5.00,5.00
2013-04-08,Blue,8.00,8.00
2013-04-05,Blue,8.00,8.00
2013-04-04,Oficial,5.00,5.00
2013-04-04,Blue,8.00,8.00
2013-04-03,Oficial,5.00,5.00
2013-04-03,Blue,8.00,8.00
2013-03-27,Oficial,5.00,5.00
2013-03-27,Blue,8.00,8.00
2013-03-26,Oficial,5.00,5.00
2013-03-26,Blue,8.00,8.00
2013-03-25,Oficial,5.00,5.00
2013-03-25,Blue,8.00,8.00
2013-03-21,Oficial,5.00,5.00
2013-03-21,Blue,8.00,8.00
2013-03-20,Oficial,5.00,5.00
2013-03-20,Blue,9.00,9.00
2013-03-19,Oficial,5.00,5.00
2013-03-19,Blue,8.00,8.00
2013-03-18,Oficial,5.00,5.00
2013-03-18,Blue,8.00,8.00
2013-03-15,Oficial,5.00,5.00
2013-03-15,Blue,8.00,8.00
2013-03-14,Oficial,5.00,5.00
2013-03-14,Blue,8.00,8.00
2013-03-13,Oficial,5.00,5.00
2013-03-13,Blue,8.00,8.00
2013-03-12,Oficial,5.00,5.00
2013-03-12,Blue,8.00,8.00
2013-03-11,Oficial,5.00,5.00
2013-03-11,Blue,8.00,8.00
2013-03-08,Oficial,5.00,5.00
2013-03-08,Blue,8.00,8.00
2013-03-07,Oficial,5.00,5.00
2013-03-07,Blue,8.00,8.00
2013-03-06,Oficial,5.00,5.00
2013-03-06,Blue,8.00,8.00
2013-03-05,Oficial,5.00,5.00
2013-03-05,Blue,8.00,8.00
2013-03-04,Oficial,5.00,5.00
2013-03-04,Blue,8.00,8.00
2013-03-01,Oficial,5.00,5.00
2013-03-01,Blue,8.00,8.00
2013-02-28,Oficial,5.00,5.00
2013-02-28,Blue,8.00,8.00
2013-02-27,Oficial,5.00,5.00
2013-02-27,Blue,8.00,8.00
2013-02-26,Oficial,5.00,5.00
2013-02-26,Blue,8.00,8.00
2013-02-25,Oficial,5.00,5.00
2013-02-25,Blue,8.00,8.00
2013-02-21,Oficial,5.00,5.00
2013-02-21,Blue,8.00,8.00
2013-02-19,Oficial,5.00,5.00
2013-02-19,Blue,8.00,8.00
2013-02-18,Oficial,5.00,5.00
2013-02-18,Blue,8.00,8.00
2013-02-15,Oficial,5.00,5.00
2013-02-15,Blue,8.00,8.00
2013-02-14,Oficial,5.00,5.00
2013-02-14,Blue,8.00,8.00
2013-02-13,Oficial,5.00,5.00
2013-02-13,Blue,8.00,8.00
2013-02-08,Oficial,5.00,5.00
2013-02-08,Blue,8.00,8.00
2013-02-07,Oficial,5.00,5.00
2013-02-07,Blue,8.00,8.00
2013-02-06,Oficial,5.00,5.00
2013-02-06,Blue,8.00,8.00
2013-02-05,Oficial,5.00,5.00
2013-02-05,Blue,8.00,7.00
2013-02-04,Oficial,5.00,5.00
2013-02-04,Blue,8.00,8.00
2013-02-01,Oficial,5.00,5.00
2013-02-01,Blue,8.00,8.00
2013-01-30,Oficial,5.00,5.00
2013-01-30,Blue,8.00,8.00
2013-01-29,Oficial,5.00,5.00
2013-01-29,Blue,8.00,8.00
2013-01-28,Oficial,5.00,5.00
2013-01-28,Blue,8.00,8.00
2013-01-27,Oficial,5.00,5.00
2013-01-27,Blue,8.00,8.00
2013-01-25,Oficial,5.00,5.00
2013-01-25,Blue,8.00,8.00
2013-01-24,Oficial,5.00,5.00
2013-01-24,Blue,8.00,7.00
2013-01-23,Oficial,5.00,5.00
2013-01-23,Blue,8.00,7.00
2013-01-22,Oficial,5.00,5.00
2013-01-22,Blue,7.00,7.00
2013-01-18,Oficial,5.00,5.00
2013-01-18,Blue,7.00,7.00
2013-01-17,Oficial,5.00,5.00
2013-01-17,Blue,8.00,7.00
2013-01-16,Oficial,5.00,5.00
2013-01-16,Blue,8.00,7.00
2013-01-15,Oficial,5.00,5.00
2013-01-15,Blue,7.00,7.00
2013-01-14,Oficial,5.00,5.00
2013-01-14,Blue,7.00,7.00
2013-01-11,Oficial,5.00,5.00
2013-01-11,Blue,7.00,7.00
2013-01-10,Oficial,5.00,5.00
2013-01-10,Blue,7.00,7.00
2013-01-09,Oficial,5.00,5.00
2013-01-09,Blue,7.00,7.00
2013-01-08,Oficial,5.00,5.00
2013-01-08,Blue,7.00,7.00
2013-01-07,Oficial,5.00,5.00
2013-01-07,Blue,7.00,7.00
2013-01-04,Oficial,5.00,5.00
2013-01-04,Blue,7.00,7.00
2013-01-03,Oficial,5.00,5.00
2013-01-03,Blue,7.00,7.00
2013-01-02,Oficial,5.00,5.00
2013-01-02,Blue,7.00,7.00
2012-12-28,Oficial,5.00,5.00
2012-12-28,Blue,7.00,7.00
2012-12-27,Oficial,5.00,5.00
2012-12-27,Blue,7.00,7.00
2012-12-26,Oficial,5.00,5.00
2012-12-26,Blue,7.00,7.00
2012-12-21,Oficial,5.00,5.00
2012-12-21,Blue,7.00,7.00
2012-12-20,Oficial,5.00,5.00
2012-12-20,Blue,7.00,7.00
2012-12-19,Oficial,5.00,5.00
2012-12-19,Blue,7.00,6.00
2012-12-18,Oficial,5.00,5.00
2012-12-18,Blue,7.00,6.00
2012-12-17,Oficial,5.00,5.00
2012-12-17,Blue,7.00,6.00
2012-12-14,Oficial,5.00,5.00
2012-12-14,Blue,7.00,6.00
2012-12-13,Oficial,5.00,5.00
2012-12-13,Blue,7.00,6.00
2012-12-12,Oficial,5.00,5.00
2012-12-12,Blue,6.00,6.00
2012-12-11,Oficial,5.00,5.00
2012-12-11,Blue,6.00,6.00
2012-12-10,Oficial,5.00,5.00
2012-12-10,Blue,6.00,6.00
2012-12-07,Oficial,5.00,5.00
2012-12-07,Blue,6.00,6.00
2012-12-06,Oficial,5.00,5.00
2012-12-06,Blue,6.00,6.00
2012-12-05,Oficial,5.00,5.00
2012-12-05,Blue,6.00,6.00
2012-12-04,Oficial,5.00,5.00
2012-12-04,Blue,6.00,6.00
2012-12-03,Oficial,5.00,5.00
2012-12-03,Blue,6.00,6.00
2012-11-30,Oficial,5.00,5.00
2012-11-30,Blue,6.00,6.00
2012-11-29,Oficial,5.00,5.00
2012-11-29,Blue,6.00,6.00
2012-11-28,Oficial,5.00,5.00
2012-11-28,Blue,6.00,6.00
2012-11-27,Oficial,5.00,5.00
2012-11-27,Blue,6.00,6.00
2012-11-23,Oficial,5.00,5.00
2012-11-23,Blue,6.00,6.00
2012-11-22,Oficial,5.00,5.00
2012-11-22,Blue,6.00,6.00
2012-11-21,Oficial,5.00,5.00
2012-11-21,Blue,6.00,6.00
2012-11-20,Oficial,5.00,5.00
2012-11-20,Blue,6.00,6.00
2012-11-19,Oficial,5.00,5.00
2012-11-19,Blue,6.00,6.00
2012-11-16,Oficial,5.00,5.00
2012-11-16,Blue,6.00,6.00
2012-11-15,Oficial,5.00,5.00
2012-11-15,Blue,6.00,6.00
2012-11-14,Oficial,5.00,5.00
2012-11-14,Blue,6.00,6.00
2012-11-13,Oficial,5.00,5.00
2012-11-13,Blue,6.00,6.00
2012-11-12,Oficial,5.00,5.00
2012-11-12,Blue,6.00,6.00
2012-11-09,Oficial,5.00,5.00
2012-11-09,Blue,6.00,6.00
2012-11-08,Oficial,5.00,5.00
2012-11-08,Blue,6.00,6.00
2012-11-07,Oficial,5.00,5.00
2012-11-07,Blue,6.00,6.00
2012-11-05,Oficial,5.00,5.00
2012-11-05,Blue,6.00,6.00
2012-11-02,Oficial,5.00,5.00
2012-11-02,Blue,6.00,6.00
2012-11-01,Oficial,5.00,5.00
2012-11-01,Blue,6.00,6.00
2012-10-31,Oficial,5.00,5.00
2012-10-31,Blue,6.00,6.00
2012-10-30,Oficial,5.00,5.00
2012-10-30,Blue,6.00,6.00
2012-10-29,Oficial,5.00,5.00
2012-10-29,Blue,6.00,6.00
2012-10-26,Oficial,5.00,5.00
2012-10-26,Blue,6.00,6.00
2012-10-25,Oficial,5.00,5.00
2012-10-25,Blue,6.00,6.00
2012-10-24,Oficial,5.00,5.00
2012-10-24,Blue,6.00,6.00
2012-10-23,Oficial,5.00,5.00
2012-10-23,Blue,6.00,6.00
2012-10-22,Oficial,5.00,5.00
2012-10-22,Blue,6.00,6.00
2012-10-19,Oficial,5.00,5.00
2012-10-19,Blue,6.00,6.00
2012-10-18,Oficial,5.00,5.00
2012-10-18,Blue,6.00,6.00
2012-10-17,Oficial,5.00,5.00
2012-10-17,Blue,6.00,6.00
2012-10-16,Oficial,5.00,5.00
2012-10-16,Blue,6.00,6.00
2012-10-15,Oficial,5.00,5.00
2012-10-15,Blue,6.00,6.00
2012-10-12,Oficial,5.00,5.00
2012-10-12,Blue,6.00,6.00
2012-10-11,Oficial,5.00,5.00
2012-10-11,Blue,6.00,6.00
2012-10-10,Oficial,5.00,5.00
2012-10-10,Blue,6.00,6.00
2012-10-09,Oficial,5.00,5.00
2012-10-09,Blue,6.00,6.00
2012-10-05,Oficial,5.00,5.00
2012-10-05,Blue,6.00,6.00
2012-10-04,Oficial,5.00,5.00
2012-10-04,Blue,6.00,6.00
2012-10-03,Oficial,5.00,5.00
2012-10-03,Blue,6.00,6.00
2012-10-02,Oficial,5.00,5.00
2012-10-02,Blue,6.00,6.00
2012-10-01,Oficial,5.00,5.00
2012-10-01,Blue,6.00,6.00
2012-09-28,Oficial,5.00,5.00
2012-09-28,Blue,6.00,6.00
2012-09-27,Oficial,5.00,5.00
2012-09-27,Blue,6.00,6.00
2012-09-26,Oficial,5.00,5.00
2012-09-26,Blue,6.00,6.00
2012-09-25,Oficial,5.00,5.00
2012-09-25,Blue,6.00,6.00
2012-09-21,Oficial,5.00,5.00
2012-09-21,Blue,6.00,6.00
2012-09-20,Oficial,5.00,5.00
2012-09-20,Blue,6.00,6.00
2012-09-19,Oficial,5.00,5.00
2012-09-19,Blue,6.00,6.00
2012-09-18,Oficial,5.00,5.00
2012-09-18,Blue,6.00,6.00
2012-09-17,Oficial,5.00,5.00
2012-09-17,Blue,6.00,6.00
2012-09-14,Oficial,5.00,5.00
2012-09-14,Blue,6.00,6.00
2012-09-13,Oficial,5.00,5.00
2012-09-13,Blue,6.00,6.00
2012-09-12,Oficial,5.00,5.00
2012-09-12,Blue,6.00,6.00
2012-09-11,Oficial,5.00,5.00
2012-09-11,Blue,6.00,6.00
2012-09-10,Oficial,5.00,5.00
2012-09-10,Blue,6.00,6.00
2012-09-07,Oficial,5.00,5.00
2012-09-07,Blue,6.00,6.00
2012-09-06,Oficial,5.00,5.00
2012-09-06,Blue,6.00,6.00
2012-09-05,Oficial,5.00,5.00
2012-09-05,Blue,6.00,6.00
2012-09-04,Oficial,5.00,5.00
2012-09-04,Blue,6.00,6.00
2012-09-03,Oficial,5.00,5.00
2012-09-03,Blue,6.00,6.00
2012-08-31,Oficial,5.00,5.00
2012-08-31,Blue,6.00,6.00
2012-08-30,Oficial,5.00,5.00
2012-08-30,Blue,6.00,6.00
2012-08-29,Oficial,5.00,5.00
2012-08-29,Blue,6.00,6.00
2012-08-28,Oficial,5.00,5.00
2012-08-28,Blue,6.00,6.00
2012-08-27,Oficial,5.00,5.00
2012-08-27,Blue,6.00,6.00
2012-08-24,Oficial,5.00,5.00
2012-08-24,Blue,6.00,6.00
2012-08-23,Oficial,5.00,5.00
2012-08-23,Blue,6.00,6.00
2012-08-22,Oficial,5.00,5.00
2012-08-22,Blue,6.00,6.00
2012-08-21,Oficial,5.00,5.00
2012-08-21,Blue,6.00,6.00
2012-08-17,Oficial,5.00,5.00
2012-08-17,Blue,6.00,6.00
2012-08-16,Oficial,5.00,5.00
2012-08-16,Blue,6.00,6.00
2012-08-15,Oficial,5.00,5.00
2012-08-15,Blue,6.00,6.00
2012-08-14,Oficial,5.00,5.00
2012-08-14,Blue,6.00,6.00
2012-08-13,Oficial,5.00,5.00
2012-08-13,Blue,6.00,6.00
2012-08-10,Oficial,5.00,5.00
2012-08-10,Blue,6.00,6.00
2012-08-09,Oficial,5.00,5.00
2012-08-09,Blue,6.00,6.00
2012-08-08,Oficial,5.00,5.00
2012-08-08,Blue,6.00,6.00
2012-08-07,Oficial,5.00,5.00
2012-08-07,Blue,6.00,6.00
2012-08-06,Oficial,5.00,5.00
2012-08-06,Blue,6.00,6.00
2012-08-03,Oficial,5.00,5.00
2012-08-03,Blue,6.00,6.00
2012-08-02,Oficial,5.00,5.00
2012-08-02,Blue,6.00,6.00
2012-08-01,Oficial,5.00,4.00
2012-08-01,Blue,6.00,6.00
2012-07-31,Oficial,5.00,4.00
2012-07-31,Blue,6.00,6.00
2012-07-30,Oficial,5.00,4.00
2012-07-30,Blue,6.00,6.00
2012-07-27,Oficial,5.00,4.00
2012-07-27,Blue,6.00,6.00
2012-07-26,Oficial,5.00,4.00
2012-07-26,Blue,6.00,6.00
2012-07-25,Oficial,5.00,4.00
2012-07-25,Blue,6.00,6.00
2012-07-24,Oficial,5.00,4.00
2012-07-24,Blue,6.00,6.00
2012-07-23,Oficial,5.00,4.00
2012-07-23,Blue,6.00,6.00
2012-07-20,Oficial,5.00,4.00
2012-07-20,Blue,6.00,6.00
2012-07-19,Oficial,5.00,4.00
2012-07-19,Blue,7.00,7.00
2012-07-18,Oficial,5.00,4.00
2012-07-18,Blue,7.00,7.00
2012-07-17,Oficial,5.00,4.00
2012-07-17,Blue,7.00,6.00
2012-07-16,Oficial,5.00,4.00
2012-07-16,Blue,6.00,6.00
2012-07-13,Oficial,5.00,4.00
2012-07-13,Blue,6.00,6.00
2012-07-12,Oficial,5.00,4.00
2012-07-12,Blue,6.00,6.00
2012-07-11,Oficial,5.00,4.00
2012-07-11,Blue,6.00,6.00
2012-07-05,Oficial,5.00,4.00
2012-07-05,Blue,6.00,6.00
2012-07-04,Oficial,5.00,4.00
2012-07-04,Blue,6.00,6.00
2012-07-03,Oficial,5.00,4.00
2012-07-03,Blue,6.00,6.00
2012-07-02,Oficial,5.00,4.00
2012-07-02,Blue,6.00,6.00
2012-06-29,Oficial,5.00,4.00
2012-06-29,Blue,6.00,6.00
2012-06-28,Oficial,5.00,4.00
2012-06-28,Blue,6.00,6.00
2012-06-27,Oficial,5.00,4.00
2012-06-27,Blue,6.00,6.00
2012-06-26,Oficial,5.00,4.00
2012-06-26,Blue,6.00,6.00
2012-06-25,Oficial,5.00,4.00
2012-06-25,Blue,6.00,6.00
2012-06-22,Oficial,5.00,4.00
2012-06-22,Blue,6.00,6.00
2012-06-21,Oficial,5.00,4.00
2012-06-21,Blue,6.00,6.00
2012-06-19,Oficial,5.00,4.00
2012-06-19,Blue,6.00,6.00
2012-06-18,Oficial,5.00,4.00
2012-06-18,Blue,6.00,6.00
2012-06-15,Oficial,5.00,4.00
2012-06-15,Blue,6.00,6.00
2012-06-14,Oficial,5.00,4.00
2012-06-14,Blue,6.00,6.00
2012-06-13,Oficial,5.00,4.00
2012-06-13,Blue,6.00,6.00
2012-06-12,Oficial,5.00,4.00
2012-06-12,Blue,6.00,6.00
2012-06-11,Oficial,5.00,4.00
2012-06-11,Blue,6.00,6.00
2012-06-08,Oficial,5.00,4.00
2012-06-08,Blue,6.00,6.00
2012-06-07,Oficial,5.00,4.00
2012-06-07,Blue,6.00,6.00
2012-06-06,Oficial,5.00,4.00
2012-06-06,Blue,6.00,6.00
2012-06-05,Oficial,4.00,4.00
2012-06-05,Blue,6.00,6.00
2012-06-04,Oficial,4.00,4.00
2012-06-04,Blue,6.00,6.00
2012-06-01,Oficial,4.00,4.00
2012-06-01,Blue,6.00,6.00
2012-05-31,Oficial,4.00,4.00
2012-05-31,Blue,6.00,6.00
2012-05-30,Oficial,4.00,4.00
2012-05-30,Blue,6.00,6.00
2012-05-29,Oficial,4.00,4.00
2012-05-29,Blue,6.00,6.00
2012-05-28,Oficial,4.00,4.00
2012-05-28,Blue,6.00,6.00
2012-05-24,Oficial,4.00,4.00
2012-05-24,Blue,6.00,6.00
2012-05-23,Oficial,4.00,4.00
2012-05-23,Blue,6.00,6.00
2012-05-22,Oficial,4.00,4.00
2012-05-22,Blue,6.00,6.00
2012-05-21,Oficial,4.00,4.00
2012-05-21,Blue,6.00,6.00
2012-05-18,Oficial,4.00,4.00
2012-05-18,Blue,6.00,6.00
2012-05-17,Oficial,4.00,4.00
2012-05-17,Blue,6.00,5.00
2012-05-16,Oficial,4.00,4.00
2012-05-16,Blue,5.00,5.00
2012-05-15,Oficial,4.00,4.00
2012-05-15,Blue,6.00,5.00
2012-05-14,Oficial,4.00,4.00
2012-05-14,Blue,5.00,5.00
2012-05-11,Oficial,4.00,4.00
2012-05-11,Blue,5.00,5.00
2012-05-10,Oficial,4.00,4.00
2012-05-10,Blue,5.00,5.00
2012-05-09,Oficial,4.00,4.00
2012-05-09,Blue,5.00,5.00
2012-05-08,Oficial,4.00,4.00
2012-05-08,Blue,5.00,5.00
2012-05-07,Oficial,4.00,4.00
2012-05-07,Blue,5.00,5.00
2012-05-04,Oficial,4.00,4.00
2012-05-04,Blue,5.00,5.00
2012-05-03,Oficial,4.00,4.00
2012-05-03,Blue,5.00,5.00
2012-05-02,Oficial,4.00,4.00
2012-05-02,Blue,5.00,5.00
2012-04-27,Oficial,4.00,4.00
2012-04-27,Blue,5.00,5.00
2012-04-26,Oficial,4.00,4.00
2012-04-26,Blue,5.00,5.00
2012-04-25,Oficial,4.00,4.00
2012-04-25,Blue,5.00,5.00
2012-04-24,Oficial,4.00,4.00
2012-04-24,Blue,5.00,5.00
2012-04-23,Oficial,4.00,4.00
2012-04-23,Blue,5.00,5.00
2012-04-20,Oficial,4.00,4.00
2012-04-20,Blue,5.00,5.00
2012-04-19,Oficial,4.00,4.00
2012-04-19,Blue,5.00,5.00
2012-04-18,Oficial,4.00,4.00
2012-04-18,Blue,5.00,5.00
2012-04-17,Oficial,4.00,4.00
2012-04-17,Blue,5.00,5.00
2012-04-16,Oficial,4.00,4.00
2012-04-16,Blue,5.00,5.00
2012-04-13,Oficial,4.00,4.00
2012-04-13,Blue,5.00,5.00
2012-04-12,Oficial,4.00,4.00
2012-04-12,Blue,5.00,5.00
2012-04-11,Oficial,4.00,4.00
2012-04-11,Blue,5.00,5.00
2012-04-10,Oficial,4.00,4.00
2012-04-10,Blue,5.00,5.00
2012-04-09,Oficial,4.00,4.00
2012-04-09,Blue,5.00,5.00
2012-04-04,Oficial,4.00,4.00
2012-04-04,Blue,5.00,5.00
2012-04-03,Oficial,4.00,4.00
2012-04-03,Blue,5.00,5.00
2012-03-30,Oficial,4.00,4.00
2012-03-30,Blue,5.00,5.00
2012-03-29,Oficial,4.00,4.00
2012-03-29,Blue,5.00,5.00
2012-03-28,Oficial,4.00,4.00
2012-03-28,Blue,5.00,5.00
2012-03-27,Oficial,4.00,4.00
2012-03-27,Blue,5.00,5.00
2012-03-26,Oficial,4.00,4.00
2012-03-26,Blue,5.00,5.00
2012-03-23,Oficial,4.00,4.00
2012-03-23,Blue,5.00,5.00
2012-03-22,Oficial,4.00,4.00
2012-03-22,Blue,5.00,5.00
2012-03-21,Oficial,4.00,4.00
2012-03-21,Blue,5.00,5.00
2012-03-20,Oficial,4.00,4.00
2012-03-20,Blue,5.00,5.00
2012-03-19,Oficial,4.00,4.00
2012-03-19,Blue,5.00,5.00
2012-03-16,Oficial,4.00,4.00
2012-03-16,Blue,5.00,5.00
2012-03-15,Oficial,4.00,4.00
2012-03-15,Blue,5.00,5.00
2012-03-14,Oficial,4.00,4.00
2012-03-14,Blue,5.00,5.00
2012-03-13,Oficial,4.00,4.00
2012-03-13,Blue,5.00,5.00
2012-03-12,Oficial,4.00,4.00
2012-03-12,Blue,5.00,5.00
2012-03-09,Oficial,4.00,4.00
2012-03-09,Blue,5.00,5.00
2012-03-08,Oficial,4.00,4.00
2012-03-08,Blue,5.00,5.00
2012-03-07,Oficial,4.00,4.00
2012-03-07,Blue,5.00,5.00
2012-03-06,Oficial,4.00,4.00
2012-03-06,Blue,5.00,5.00
2012-03-05,Oficial,4.00,4.00
2012-03-05,Blue,5.00,5.00
2012-03-02,Oficial,4.00,4.00
2012-03-02,Blue,5.00,5.00
2012-03-01,Oficial,4.00,4.00
2012-03-01,Blue,5.00,5.00
2012-02-29,Oficial,4.00,4.00
2012-02-29,Blue,5.00,5.00
2012-02-28,Oficial,4.00,4.00
2012-02-28,Blue,5.00,5.00
2012-02-24,Oficial,4.00,4.00
2012-02-24,Blue,5.00,5.00
2012-02-23,Oficial,4.00,4.00
2012-02-23,Blue,5.00,5.00
2012-02-22,Oficial,4.00,4.00
2012-02-22,Blue,5.00,5.00
2012-02-17,Oficial,4.00,4.00
2012-02-17,Blue,5.00,5.00
2012-02-16,Oficial,4.00,4.00
2012-02-16,Blue,5.00,5.00
2012-02-15,Oficial,4.00,4.00
2012-02-15,Blue,5.00,5.00
2012-02-14,Oficial,4.00,4.00
2012-02-14,Blue,5.00,5.00
2012-02-13,Oficial,4.00,4.00
2012-02-13,Blue,5.00,5.00
2012-02-10,Oficial,4.00,4.00
2012-02-10,Blue,5.00,5.00
2012-02-09,Oficial,4.00,4.00
2012-02-09,Blue,5.00,5.00
2012-02-08,Oficial,4.00,4.00
2012-02-08,Blue,5.00,5.00
2012-02-07,Oficial,4.00,4.00
2012-02-07,Blue,5.00,5.00
2012-02-06,Oficial,4.00,4.00
2012-02-06,Blue,5.00,5.00
2012-02-03,Oficial,4.00,4.00
2012-02-03,Blue,5.00,5.00
2012-02-02,Oficial,4.00,4.00
2012-02-02,Blue,5.00,5.00
2012-02-01,Oficial,4.00,4.00
2012-02-01,Blue,5.00,5.00
2012-01-31,Oficial,4.00,4.00
2012-01-31,Blue,5.00,5.00
2012-01-30,Oficial,4.00,4.00
2012-01-30,Blue,5.00,5.00
2012-01-27,Oficial,4.00,4.00
2012-01-27,Blue,5.00,5.00
2012-01-26,Oficial,4.00,4.00
2012-01-26,Blue,5.00,5.00
2012-01-25,Oficial,4.00,4.00
2012-01-25,Blue,5.00,5.00
2012-01-24,Oficial,4.00,4.00
2012-01-24,Blue,5.00,5.00
2012-01-23,Oficial,4.00,4.00
2012-01-23,Blue,5.00,5.00
2012-01-20,Oficial,4.00,4.00
2012-01-20,Blue,5.00,5.00
2012-01-19,Oficial,4.00,4.00
2012-01-19,Blue,5.00,5.00
2012-01-18,Oficial,4.00,4.00
2012-01-18,Blue,5.00,5.00
2012-01-17,Oficial,4.00,4.00
2012-01-17,Blue,5.00,5.00
2012-01-16,Oficial,4.00,4.00
2012-01-16,Blue,5.00,5.00
2012-01-13,Oficial,4.00,4.00
2012-01-13,Blue,5.00,5.00
2012-01-12,Oficial,4.00,4.00
2012-01-12,Blue,5.00,5.00
2012-01-11,Oficial,4.00,4.00
2012-01-11,Blue,5.00,5.00
2012-01-10,Oficial,4.00,4.00
2012-01-10,Blue,5.00,5.00
2012-01-09,Oficial,4.00,4.00
2012-01-09,Blue,5.00,5.00
2012-01-06,Oficial,4.00,4.00
2012-01-06,Blue,5.00,5.00
2012-01-05,Oficial,4.00,4.00
2012-01-05,Blue,5.00,5.00
2012-01-04,Oficial,4.00,4.00
2012-01-04,Blue,5.00,5.00
2012-01-03,Oficial,4.00,4.00
2012-01-03,Blue,5.00,5.00
2011-12-29,Oficial,4.00,4.00
2011-12-29,Blue,5.00,5.00
2011-12-28,Oficial,4.00,4.00
2011-12-28,Blue,5.00,5.00
2011-12-27,Oficial,4.00,4.00
2011-12-27,Blue,5.00,5.00
2011-12-26,Oficial,4.00,4.00
2011-12-26,Blue,5.00,5.00
2011-12-23,Oficial,4.00,4.00
2011-12-23,Blue,5.00,5.00
2011-12-22,Oficial,4.00,4.00
2011-12-22,Blue,5.00,5.00
2011-12-21,Oficial,4.00,4.00
2011-12-21,Blue,5.00,5.00
2011-12-20,Oficial,4.00,4.00
2011-12-20,Blue,5.00,5.00
2011-12-19,Oficial,4.00,4.00
2011-12-19,Blue,5.00,5.00
2011-12-16,Oficial,4.00,4.00
2011-12-16,Blue,5.00,5.00
2011-12-15,Oficial,4.00,4.00
2011-12-15,Blue,5.00,5.00
2011-12-14,Oficial,4.00,4.00
2011-12-14,Blue,5.00,5.00
2011-12-13,Oficial,4.00,4.00
2011-12-13,Blue,5.00,5.00
2011-12-12,Oficial,4.00,4.00
2011-12-12,Blue,5.00,5.00
2011-12-07,Oficial,4.00,4.00
2011-12-07,Blue,5.00,5.00
2011-12-06,Oficial,4.00,4.00
2011-12-06,Blue,5.00,5.00
2011-12-05,Oficial,4.00,4.00
2011-12-05,Blue,5.00,5.00
2011-12-02,Oficial,4.00,4.00
2011-12-02,Blue,5.00,5.00
2011-12-01,Oficial,4.00,4.00
2011-12-01,Blue,5.00,5.00
2011-11-30,Oficial,4.00,4.00
2011-11-30,Blue,5.00,5.00
2011-11-29,Oficial,4.00,4.00
2011-11-29,Blue,5.00,5.00
2011-11-25,Oficial,4.00,4.00
2011-11-25,Blue,5.00,5.00
2011-11-24,Oficial,4.00,4.00
2011-11-24,Blue,5.00,5.00
2011-11-23,Oficial,4.00,4.00
2011-11-23,Blue,5.00,5.00
2011-11-22,Oficial,4.00,4.00
2011-11-22,Blue,5.00,5.00
2011-11-21,Oficial,4.00,4.00
2011-11-21,Blue,5.00,5.00
2011-11-18,Oficial,4.00,4.00
2011-11-18,Blue,5.00,5.00
2011-11-17,Oficial,4.00,4.00
2011-11-17,Blue,5.00,5.00
2011-11-16,Oficial,4.00,4.00
2011-11-16,Blue,5.00,5.00
2011-11-15,Oficial,4.00,4.00
2011-11-15,Blue,5.00,5.00
2011-11-14,Oficial,4.00,4.00
2011-11-14,Blue,5.00,5.00
2011-11-11,Oficial,4.00,4.00
2011-11-11,Blue,5.00,5.00
2011-11-10,Oficial,4.00,4.00
2011-11-10,Blue,5.00,5.00
2011-11-09,Oficial,4.00,4.00
2011-11-09,Blue,5.00,5.00
2011-11-08,Oficial,4.00,4.00
2011-11-08,Blue,5.00,5.00
2011-11-07,Oficial,4.00,4.00
2011-11-07,Blue,5.00,5.00
2011-11-04,Oficial,4.00,4.00
2011-11-04,Blue,5.00,5.00
2011-11-03,Oficial,4.00,4.00
2011-11-03,Blue,5.00,5.00
2011-11-02,Oficial,4.00,4.00
2011-11-02,Blue,5.00,5.00
2011-11-01,Oficial,4.00,4.00
2011-11-01,Blue,5.00,5.00
2011-10-31,Oficial,4.00,4.00
2011-10-31,Blue,4.00,4.00
2011-10-28,Oficial,4.00,4.00
2011-10-28,Blue,4.00,4.00
2011-10-27,Oficial,4.00,4.00
2011-10-27,Blue,4.00,4.00
2011-10-26,Oficial,4.00,4.00
2011-10-26,Blue,4.00,4.00
2011-10-25,Oficial,4.00,4.00
2011-10-25,Blue,4.00,4.00
2011-10-24,Oficial,4.00,4.00
2011-10-24,Blue,4.00,4.00
2011-10-21,Oficial,4.00,4.00
2011-10-21,Blue,4.00,4.00
2011-10-20,Oficial,4.00,4.00
2011-10-20,Blue,4.00,4.00
2011-10-19,Oficial,4.00,4.00
2011-10-19,Blue,4.00,4.00
2011-10-18,Oficial,4.00,4.00
2011-10-18,Blue,4.00,4.00
2011-10-17,Oficial,4.00,4.00
2011-10-17,Blue,4.00,4.00
2011-10-14,Oficial,4.00,4.00
2011-10-14,Blue,4.00,4.00
2011-10-13,Oficial,4.00,4.00
2011-10-13,Blue,4.00,4.00
2011-10-12,Oficial,4.00,4.00
2011-10-12,Blue,4.00,4.00
2011-10-11,Oficial,4.00,4.00
2011-10-11,Blue,4.00,4.00
2011-10-07,Oficial,4.00,4.00
2011-10-07,Blue,4.00,4.00
